
eSlev[0] ,11229,11845.7,10412.9,8590.05,9658.58,14200.7,17820.9,21638.7,26565.1,19770.3,13799.2,13799.2,13799.2,13799.2,16046.4,20890.4,26565.1,26565.1,26565.1,26565.1,26565.1,26565.1,17686.3,11229,6817.08,3427.37,0,0,0,0,0,0,0,1576.44,1527.43,0,0,0,0,0,0,11229,1541.68,12770.7,6817.08,6817.08,6817.08,6817.08,
Prod[0] ,11709.3,360.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.3,4923.3,6178.48,0,5875.08,8555.18,13923,304.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[1] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[2] ,0,0,0,0,0,0,0,0,0,0,0,14.553,41.265,62.433,65.016,81.396,87.759,93.807,110.25,100.422,87.381,42.399,3.276,0,0,0,0,0,0,0,0,0,0,0,0,18.207,36.54,80.388,126.63,116.928,186.921,213.444,34.02,201.348,179.424,19.593,0,0,
Prod[3] ,175.98,165.06,159.6,150.36,144.48,137.34,137.34,130.2,128.1,94.92,100.38,64.26,56.7,54.6,47.04,61.32,65.52,30.24,18.9,22.68,31.08,34.86,37.8,31.08,151.2,138.6,108.78,92.4,80.22,89.46,78.96,89.88,85.68,81.48,72.24,86.1,43.26,24.36,101.22,75.18,73.5,63.84,27.3,70.98,78.12,94.08,49.98,68.88,
Prod[4] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[5] ,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,1727.97,1702,2576,2369,2576,2576,1718.85,2576,2576,1702,2024,2292.16,
Prod[6] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[7] ,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3285.81,2483.99,1866,933,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[8] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74041e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[9] ,3314.91,187.356,0,0,0,0,0,0,0,1719,1719,1719,1719,1001.77,0,0,0,2058.41,3009.27,3438,1719,3231.95,3438,3438,3438,3438,3438,1500.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[10] ,4000,0,0,0,0,0,0,0,0,1.52589e-08,244.043,3875.91,2972.3,-1.39684e-07,0,0,0,4000,4000,4000,3635.06,4000,4000,4000,4000,4000,4000,4000,1457.94,1774,1408.55,-6.10357e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[11] ,0,0,0,0,0,0,0,0,0,0,0,853.35,1920.04,4480.09,7893.48,9600.18,10453.5,9813.52,11306.9,9386.85,8533.5,5120.1,1066.69,0,0,0,0,0,0,0,0,0,0,0,0,853.35,2346.71,3200.06,5760.11,5333.43,7893.48,9173.51,0,10026.9,10240.2,6186.78,0,0,
Prod[12] ,21002.8,26122.3,22755.6,19909.4,20794.9,23550.5,21895.3,22073.2,23259,10562.8,12341.6,15524.3,17649.2,19953.2,21119.7,23269.2,23641,8803.45,3898.38,3639.53,12480,8212.58,2246.85,305.121,11437.7,11263.4,9161.35,11480.6,13783.4,11936.7,11919.3,12862.4,13173.6,16260.9,16066.9,17920.5,21617.3,21374.3,18064.6,18927.3,16126.6,27887.3,18487.8,26695.4,8222.18,18700.7,25232.9,26008.2,
Prod[13] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[14] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[15] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Battery Charge,13210.6,725.561,0,0,1257.1,5343.67,4259.1,4491.47,5795.76,0,0,0,0,0,2643.74,5698.8,6676.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854.64,0,0,0,0,0,0,0,13210.6,6887.7,13210.6,0,0,0,0,
Battery Discharge,0,0,1217.85,1549.45,0,0,0,0,0,5775.53,5075.46,0,0,0,0,0,0,0,0,0,0,0,7546.93,5488.76,3750.1,2881.25,2913.27,0,0,0,0,0,0,0,41.6591,1298.32,0,0,0,0,0,0,13210.6,0,5060.54,0,0,0,

Curt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eSlev[0] ,11229,11845.7,10412.9,8590.05,9658.58,14200.7,17820.9,21638.7,26565.1,19770.3,13799.2,13799.2,13799.2,13799.2,16046.4,20890.4,26565.1,26565.1,26565.1,26565.1,26565.1,26565.1,17686.3,11229,6817.08,3427.37,0,0,0,0,0,0,0,1576.44,1527.43,0,0,0,0,0,0,11229,1541.68,12770.7,6817.08,6817.08,6817.08,6817.08,
Prod[0] ,11709.3,360.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.3,4923.3,6178.48,0,5875.08,8555.18,13923,304.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[1] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[2] ,0,0,0,0,0,0,0,0,0,0,0,14.553,41.265,62.433,65.016,81.396,87.759,93.807,110.25,100.422,87.381,42.399,3.276,0,0,0,0,0,0,0,0,0,0,0,0,18.207,36.54,80.388,126.63,116.928,186.921,213.444,34.02,201.348,179.424,19.593,0,0,
Prod[3] ,175.98,165.06,159.6,150.36,144.48,137.34,137.34,130.2,128.1,94.92,100.38,64.26,56.7,54.6,47.04,61.32,65.52,30.24,18.9,22.68,31.08,34.86,37.8,31.08,151.2,138.6,108.78,92.4,80.22,89.46,78.96,89.88,85.68,81.48,72.24,86.1,43.26,24.36,101.22,75.18,73.5,63.84,27.3,70.98,78.12,94.08,49.98,68.88,
Prod[4] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[5] ,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,1727.97,1702,2576,2369,2576,2576,1718.85,2576,2576,1702,2024,2292.16,
Prod[6] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[7] ,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3732,3285.81,2483.99,1866,933,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[8] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74041e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[9] ,3314.91,187.356,0,0,0,0,0,0,0,1719,1719,1719,1719,1001.77,0,0,0,2058.41,3009.27,3438,1719,3231.95,3438,3438,3438,3438,3438,1500.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[10] ,4000,0,0,0,0,0,0,0,0,1.52589e-08,244.043,3875.91,2972.3,-1.39684e-07,0,0,0,4000,4000,4000,3635.06,4000,4000,4000,4000,4000,4000,4000,1457.94,1774,1408.55,-6.10357e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[11] ,0,0,0,0,0,0,0,0,0,0,0,853.35,1920.04,4480.09,7893.48,9600.18,10453.5,9813.52,11306.9,9386.85,8533.5,5120.1,1066.69,0,0,0,0,0,0,0,0,0,0,0,0,853.35,2346.71,3200.06,5760.11,5333.43,7893.48,9173.51,0,10026.9,10240.2,6186.78,0,0,
Prod[12] ,21002.8,26122.3,22755.6,19909.4,20794.9,23550.5,21895.3,22073.2,23259,10562.8,12341.6,15524.3,17649.2,19953.2,21119.7,23269.2,23641,8803.45,3898.38,3639.53,12480,8212.58,2246.85,305.121,11437.7,11263.4,9161.35,11480.6,13783.4,11936.7,11919.3,12862.4,13173.6,16260.9,16066.9,17920.5,21617.3,21374.3,18064.6,18927.3,16126.6,27887.3,18487.8,26695.4,8222.18,18700.7,25232.9,26008.2,
Prod[13] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[14] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Prod[15] ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

Battery Charge,13210.6,725.561,0,0,1257.1,5343.67,4259.1,4491.47,5795.76,0,0,0,0,0,2643.74,5698.8,6676.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854.64,0,0,0,0,0,0,0,13210.6,6887.7,13210.6,0,0,0,0,
Battery Discharge,0,0,1217.85,1549.45,0,0,0,0,0,5775.53,5075.46,0,0,0,0,0,0,0,0,0,0,0,7546.93,5488.76,3750.1,2881.25,2913.27,0,0,0,0,0,0,0,41.6591,1298.32,0,0,0,0,0,0,13210.6,0,5060.54,0,0,0,

Curt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eSlev[0] ,11229,11845.7,10412.9,8590.05,9658.58,14200.7,17820.9,21638.7,26565.1,19770.3,13799.2,13799.2,13799.2,13799.2,16046.4,20890.4,26565.1,26565.1,26565.1,26565.1,26565.1,26565.1,17686.3,11229,6817.08,3427.37,0,0,0,0,0,0,0,1576.44,1527.43,0,0,0,0,0,0,11229,1541.68,12770.7,6817.08,6817.08,6817.08,6817.08,
